FullName,Winery,WineName,Year,Region,RegionalVariety,VintageRating,VintageRatingCount,WineRating,WineRatingCount,VintagePrice,WinePrice,VintageRatingPriceRatio,WineRatingPriceRatio
Domaine A. et P. de Villaine Rully 1er Cru 'Gresigny' 2014,Domaine A. et P. de Villaine,Rully 1er Cru 'Gresigny',2014,Burgundy,Côte Chalonnaise White,4.1,26,4.2,84,41.17,41.17,0.09958707796939517,0.10201603109059995
Cascina Degli Ulivi Filagnotti Bianco 2010,Cascina Degli Ulivi,Filagnotti Bianco,2010,Northern Italy,White,4.1,25,3.8,730,36.3,36.3,0.11294765840220386,0.1046831955922865
Marc Colin Saint-Aubin 1er Cru La Chatenière 2017,Marc Colin,Saint-Aubin 1er Cru La Chatenière,2017,Burgundy,Côte de Beaune White,4.1,25,4.1,830,37.81,37.81,0.108436921449352,0.108436921449352
Bachelder Chardonnay 2015,Bachelder,Chardonnay,2015,Oregon,Chardonnay,4.1,25,4,118,31.25,31.25,0.13119999999999998,0.128
Qupé Roussanne Bien Nacido Hillside Estate 2013,Qupé,Roussanne Bien Nacido Hillside Estate,2013,,,4.1,25,4,260,39.99,39.99,0.10252563140785195,0.10002500625156288
Stag's Leap Wine Cellars KARIA Chardonnay 2015,Stag's Leap Wine Cellars,KARIA Chardonnay,2015,Napa Valley,Chardonnay,4,1051,4,6777,36.55,36.55,0.10943912448700412,0.10943912448700412
Trimbach Riesling Alsace Cuvée Frédéric Emile 2007,Trimbach,Riesling Alsace Cuvée Frédéric Emile,2007,Alsace,Riesling,4,1144,4,6322,43.69,43.69,0.09155413138017854,0.09155413138017854
Planeta Cometa Sicilia 2016,Planeta,Cometa Sicilia,2016,Southern Italy,White,4,711,4,4549,41.66,41.66,0.09601536245799329,0.09601536245799329
E. Guigal Condrieu 2014,E. Guigal,Condrieu,2014,Northern Rhône,Condrieu,4,698,4,4722,44.99,44.99,0.08890864636585907,0.08890864636585907
E. Guigal Condrieu 2016,E. Guigal,Condrieu,2016,Northern Rhône,Condrieu,4,668,4,4722,39.95,39.95,0.10012515644555695,0.10012515644555695
Château Carbonnieux Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2013,Château Carbonnieux,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2013,Bordeaux,White,4,582,4,7887,31.93,31.93,0.1252740369558409,0.1252740369558409
Henri Bourgeois Grande Réserve Sancerre Blanc 2015,Henri Bourgeois,Grande Réserve Sancerre Blanc,2015,Upper Loire Valley,White,4,516,4,4146,23.335,23.335,0.17141632740518534,0.17141632740518534
Jordan Chardonnay 2016,Jordan,Chardonnay,2016,Californian,Chardonnay,4,513,4,4951,44.99,44.99,0.08890864636585907,0.08890864636585907
Bucci Villa Bucci Riserva 2013,Bucci,Villa Bucci Riserva,2013,Central Italy,White,4,486,4,2214,35.29,35.29,0.11334655709832814,0.11334655709832814
Orin Swift Blank Stare Sauvignon Blanc 2016,Orin Swift,Blank Stare Sauvignon Blanc,2016,Californian,Sauvignon Blanc,4,429,4.1,961,37.99,37.99,0.10529086601737299,0.1079231376678073
Joseph Mellot La Chatellenie Sancerre 2017,Joseph Mellot,La Chatellenie Sancerre,2017,Upper Loire Valley,White,4,409,4,2908,21.99,21.99,0.18190086402910416,0.18190086402910416
Domaine William Fèvre Chablis Premier Cru Vaillons 2013,Domaine William Fèvre,Chablis Premier Cru Vaillons,2013,Burgundy,Chablis,4,354,4,3539,35.83,35.83,0.11163829193413341,0.11163829193413341
Pago de Vallegarcía Vallegarcia Viognier 2015,Pago de Vallegarcía,Vallegarcia Viognier,2015,,,4,338,4,1268,20.29,20.29,0.19714144898965008,0.19714144898965008
Castello Pomino Benefizio Riserva Pomino Bianco 2016,Castello Pomino,Benefizio Riserva Pomino Bianco,2016,Central Italy,White,4,336,4,2429,33,33,0.12121212121212122,0.12121212121212122
Sandhi Santa Barbara County Chardonnay 2014,Sandhi,Santa Barbara County Chardonnay,2014,Californian,Chardonnay,4,324,4,3045,31.51,31.51,0.12694382735639478,0.12694382735639478
Louis Michel & Fils Chablis Premier Cru 'Montée de Tonnerre' 2015,Louis Michel & Fils,Chablis Premier Cru 'Montée de Tonnerre',2015,Burgundy,Chablis,4,315,4,1780,31.5,31.5,0.12698412698412698,0.12698412698412698
Migration Russian River Valley Chardonnay 2015,Migration,Russian River Valley Chardonnay,2015,Californian,Chardonnay,4,309,4,1886,37.5,37.5,0.10666666666666667,0.10666666666666667
Patrick Piuze Terroir de Courgis Chablis 2015,Patrick Piuze,Terroir de Courgis Chablis,2015,Burgundy,Chablis,4,304,3.9,1109,20.585,20.585,0.19431624969638084,0.18945834345397133
Grgich Hills Fumé Blanc 2015,Grgich Hills,Fumé Blanc,2015,Californian,Sauvignon Blanc,4,303,4,3068,34,34,0.11764705882352941,0.11764705882352941
Famille Perrin Châteauneuf-du-Pape Les Sinards Blanc 2011,Famille Perrin,Châteauneuf-du-Pape Les Sinards Blanc,2011,Southern Rhône,White,4,292,4,3868,35,35,0.11428571428571428,0.11428571428571428
Domaine Pattes Loup Chablis 2013,Domaine Pattes Loup,Chablis,2013,Burgundy,Chablis,4,289,4,1937,30.25,30.25,0.1322314049586777,0.1322314049586777
Failla Chardonnay 2014,Failla,Chardonnay,2014,Californian,Chardonnay,4,285,4,1268,39.99,39.99,0.10002500625156288,0.10002500625156288
Vie di Romans Flors di Uis 2013,Vie di Romans,Flors di Uis,2013,Northern Italy,White,4,275,4.1,1704,30,30,0.13333333333333333,0.13666666666666666
Marqués de Riscal Limousin 2017,Marqués de Riscal,Limousin,2017,Spanish,Verdejo,4,259,3.7,2569,17.18,17.18,0.23282887077997672,0.2153667054714785
Castell d'Encus Ekam 2017,Castell d'Encus,Ekam,2017,,,4,257,4.1,2141,41.97,41.97,0.09530617107457708,0.0976888253514415
Markus Molitor Zeltinger Sonnenuhr Riesling Spätlese 2015,Markus Molitor,Zeltinger Sonnenuhr Riesling Spätlese,2015,German,Riesling,4,252,4,1511,32,32,0.125,0.125
Domaine Leflaive Bourgogne Blanc 2011,Domaine Leflaive,Bourgogne Blanc,2011,Burgundy,White,4,250,4,1450,45.99,45.99,0.08697542944118286,0.08697542944118286
Tiefenbrunner Feldmarschall von Fenner Müller 2011,Tiefenbrunner,Feldmarschall von Fenner Müller,2011,Northern Italy,Müller Thurgau,4,248,4.1,1718,31,31,0.12903225806451613,0.132258064516129
Domaine Laroche Chablis Premier Cru 'Les Vaudevey' 2016,Domaine Laroche,Chablis Premier Cru 'Les Vaudevey',2016,Burgundy,Chablis,4,248,4,2302,30.83,30.83,0.12974375608173858,0.12974375608173858
Castell d'Encus Taleia 2014,Castell d'Encus,Taleia,2014,,,4,235,4,1344,18.15,18.15,0.22038567493112948,0.22038567493112948
Domaine William Fèvre Chablis Premier Cru Fourchaume 2011,Domaine William Fèvre,Chablis Premier Cru Fourchaume,2011,Burgundy,Chablis,4,229,4,1705,37.6,37.6,0.10638297872340426,0.10638297872340426
Grgich Hills Chardonnay 2016,Grgich Hills,Chardonnay,2016,Napa Valley,Chardonnay,4,227,4.1,6235,49.99,49.99,0.08001600320064013,0.08201640328065612
Antica Chardonnay 2016,Antica,Chardonnay,2016,Napa Valley,Chardonnay,4,214,4,1416,34.99,34.99,0.11431837667905115,0.11431837667905115
Alexandre Bain L. d'Ange Pouilly-Fumé 2014,Alexandre Bain,L. d'Ange Pouilly-Fumé,2014,Upper Loire Valley,White,4,212,3.9,440,31.09,31.09,0.1286587327114828,0.1254422643936957
Heitz Cellar Chardonnay 2016,Heitz Cellar,Chardonnay,2016,Napa Valley,Chardonnay,4,204,3.8,1461,32.95,32.95,0.12139605462822457,0.11532625189681334
Domaine William Fèvre Chablis Premier Cru Fourchaume 2015,Domaine William Fèvre,Chablis Premier Cru Fourchaume,2015,Burgundy,Chablis,4,201,4,1705,39.17,39.17,0.10211896859841715,0.10211896859841715
Louis Latour Meursault-Blagny Premier Cru Château de Blagny 2007,Louis Latour,Meursault-Blagny Premier Cru Château de Blagny,2007,Burgundy,Côte de Beaune White,4,198,4.1,1558,43.69,43.69,0.09155413138017854,0.093842984664683
Grosset Polish Hill Riesling 2013,Grosset,Polish Hill Riesling,2013,Australian,Riesling,4,196,4.1,2362,33,33,0.12121212121212122,0.12424242424242424
Foradori Nosiola Fontanasanta 2016,Foradori,Nosiola Fontanasanta,2016,Northern Italy,White,4,184,3.9,1631,33.27,33.27,0.12022843402464682,0.11722272317403064
Laura Aschero Riviera Ligure di Ponente Pigato 2017,Laura Aschero,Riviera Ligure di Ponente Pigato,2017,Northern Italy,White,4,183,3.9,1103,32.1,32.1,0.12461059190031153,0.12149532710280372
Ogier Clos de l'Oratoire des Papes Châteauneuf-du-Pape Blanc 2016,Ogier,Clos de l'Oratoire des Papes Châteauneuf-du-Pape Blanc,2016,Southern Rhône,White,4,180,4.1,1864,36,36,0.1111111111111111,0.11388888888888887
Maximin Grünhaus Maximin Grünhäuser Abtsberg Riesling Kabinett 2016,Maximin Grünhaus,Maximin Grünhäuser Abtsberg Riesling Kabinett,2016,German,Riesling,4,168,4,1102,33.8,33.8,0.1183431952662722,0.1183431952662722
Quinta de Baixo V.V. Bical - Maria Gomes Vinhas Velhas 2013,Quinta de Baixo,V.V. Bical - Maria Gomes Vinhas Velhas,2013,Northern Portugal,White,4,164,4,420,39.5,39.5,0.10126582278481013,0.10126582278481013
Domaine Blain-Gagnard Chassagne-Montrachet 2015,Domaine Blain-Gagnard,Chassagne-Montrachet,2015,Burgundy,Côte de Beaune White,4,161,4,699,38.65,38.65,0.1034928848641656,0.1034928848641656
Château Musar Blanc (Gaston Hochar) 2003,Château Musar,Blanc (Gaston Hochar),2003,,,4,160,3.9,1843,37.71,37.71,0.10607265977194377,0.10342084327764518
Hervé Souhaut Domaine Romaneaux - Destezet 2016,Hervé Souhaut,Domaine Romaneaux - Destezet,2016,Northern Rhône,White,4,158,4,767,36.09,36.09,0.11083402604599611,0.11083402604599611
Gut Oggau Timotheus Weiss 2017,Gut Oggau,Timotheus Weiss,2017,,,4,156,4,649,46.67,46.67,0.08570816370259267,0.08570816370259267
Domaines Schlumberger Riesling Alsace Grand Cru 'Kitterlé' 2012,Domaines Schlumberger,Riesling Alsace Grand Cru 'Kitterlé',2012,Alsace,Riesling,4,155,4,1076,35.07,35.07,0.11405759908753921,0.11405759908753921
Château Malartic-Lagravière Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2012,Château Malartic-Lagravière,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2012,Bordeaux,White,4,154,4,1225,32.68,32.68,0.12239902080783353,0.12239902080783353
Château La Nerthe Châteauneuf-du-Pape Blanc 2016,Château La Nerthe,Châteauneuf-du-Pape Blanc,2016,Southern Rhône,White,4,154,4.1,2223,49.2,49.2,0.08130081300813008,0.08333333333333331
Mayacamas Chardonnay 2016,Mayacamas,Chardonnay,2016,Napa Valley,Chardonnay,4,147,4.1,935,46.95,46.95,0.08519701810436635,0.0873269435569755
Domaine du Closel - Château des Vaults Clos du Papillon Savennières 2015,Domaine du Closel - Château des Vaults,Clos du Papillon Savennières,2015,Loire,Chenin Blanc,4,146,4,983,40.99,40.99,0.09758477677482312,0.09758477677482312
Hugel Grossi Laüe Pinot Gris 2011,Hugel,Grossi Laüe Pinot Gris,2011,Alsace,Pinot Gris,4,143,4.2,280,35.29,35.29,0.11334655709832814,0.11901388495324455
Domaine Leflaive Bourgogne Blanc 2014,Domaine Leflaive,Bourgogne Blanc,2014,Burgundy,White,4,138,4,1450,42.5,42.5,0.09411764705882353,0.09411764705882353
Vasse Felix Heytesbury Chardonnay 2012,Vasse Felix,Heytesbury Chardonnay,2012,Australian,Chardonnay,4,136,4.1,1166,39.99,39.99,0.10002500625156288,0.10252563140785195
Domaine Weinbach Clos des Capucins Cuvée Theo Riesling Alsace 2015,Domaine Weinbach,Clos des Capucins Cuvée Theo Riesling Alsace,2015,Alsace,Riesling,4,133,4,892,30,30,0.13333333333333333,0.13333333333333333
Bader-Mimeur Chateau de Chassagne-Montrachet Blanc 2009,Bader-Mimeur,Chateau de Chassagne-Montrachet Blanc,2009,Burgundy,Côte de Beaune White,4,129,4,749,37.5,37.5,0.10666666666666667,0.10666666666666667
Daniel Dampt & Fils Chablis 2016,Daniel Dampt & Fils,Chablis,2016,Burgundy,Chablis,4,127,3.8,1504,44.55,44.55,0.08978675645342313,0.08529741863075196
Capannelle Chardonnay Toscana 2010,Capannelle,Chardonnay Toscana,2010,Central Italy,White,4,127,3.9,906,30.08,30.08,0.13297872340425532,0.12965425531914895
Ramos Pinto Douro Reserva Duas Quintas Branco 2014,Ramos Pinto,Douro Reserva Duas Quintas Branco,2014,Northern Portugal,White,4,127,4,646,35.79,35.79,0.11176306230790724,0.11176306230790724
Kumeu River Hunting Hill Chardonnay 2016,Kumeu River,Hunting Hill Chardonnay,2016,New Zealand,Chardonnay,4,125,4.1,1149,31.5,31.5,0.12698412698412698,0.13015873015873014
Domaine Long Depaquit Chablis Premier Cru 'Les Vaucoupins' 2015,Domaine Long Depaquit,Chablis Premier Cru 'Les Vaucoupins',2015,Burgundy,Chablis,4,123,4,726,31.67,31.67,0.12630249447426586,0.12630249447426586
Lingua Franca Avni Chardonnay 2016,Lingua Franca,Avni Chardonnay,2016,Oregon,Chardonnay,4,123,4,348,38.99,38.99,0.10259040779687098,0.10259040779687098
Clos des Papes (Paul Avril) Châteauneuf-du-Pape Blanc 2015,Clos des Papes (Paul Avril),Châteauneuf-du-Pape Blanc,2015,Southern Rhône,White,4,122,4.1,1215,33.33,33.33,0.12001200120012002,0.12301230123012301
Domaine du Tunnel Saint-Péray Roussanne 2014,Domaine du Tunnel,Saint-Péray Roussanne,2014,Northern Rhône,Saint-Péray,4,120,4,543,30.83,30.83,0.12974375608173858,0.12974375608173858
Le Coste Bianco 2014,Le Coste,Bianco,2014,Central Italy,White,4,120,3.9,604,35.58,35.58,0.11242270938729623,0.10961214165261383
Domaine William Fèvre Chablis Grand Cru Bougros 2008,Domaine William Fèvre,Chablis Grand Cru Bougros,2008,Burgundy,Chablis,4,120,4.1,1121,48,48,0.08333333333333333,0.08541666666666665
Au Pied du Mont Chauve Chassagne Montrachet 'En Pimont' 2014,Au Pied du Mont Chauve,Chassagne Montrachet 'En Pimont',2014,Burgundy,Côte de Beaune White,4,119,4,584,40,40,0.1,0.1
Matrot Meursault-Blagny 1er Cru 2014,Matrot,Meursault-Blagny 1er Cru,2014,Burgundy,Côte de Beaune White,4,118,4.1,1076,49,49,0.08163265306122448,0.08367346938775509
Chavy-Chouet Clos des Corvées de Citeau Meursault 2016,Chavy-Chouet,Clos des Corvées de Citeau Meursault,2016,Burgundy,Côte de Beaune White,4,117,4.1,860,44.71,44.71,0.0894654439722657,0.09170208007157235
La Spinetta Limited Edition Langhe Bianco 2015,La Spinetta,Limited Edition Langhe Bianco,2015,Northern Italy,White,4,116,3.9,838,31.93,31.93,0.1252740369558409,0.12214218603194488
Château Malartic-Lagravière Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2009,Château Malartic-Lagravière,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2009,Bordeaux,White,4,115,4,1225,49.4,49.4,0.08097165991902834,0.08097165991902834
Domaine de Savagny Côtes du Jura Vin Jaune 2010,Domaine de Savagny,Côtes du Jura Vin Jaune,2010,Jura,Vin Jaune,4,114,3.9,238,35.1,35.1,0.11396011396011396,0.1111111111111111
Flam Blanc 2018,Flam,Blanc,2018,,,4,113,4,573,36.1,36.1,0.11080332409972299,0.11080332409972299
Liquid Farm Chardonnay White Hill 2015,Liquid Farm,Chardonnay White Hill,2015,Californian,Chardonnay,4,112,4.1,653,38.49,38.49,0.10392309690828787,0.10652117433099505
Domaine Leflaive Bourgogne Blanc 2012,Domaine Leflaive,Bourgogne Blanc,2012,Burgundy,White,4,112,4,1450,44.99,44.99,0.08890864636585907,0.08890864636585907
Domaine Leflaive Pouilly-Fuissé 2015,Domaine Leflaive,Pouilly-Fuissé,2015,Burgundy,Macônnais White,4,111,4.1,294,49.99,49.99,0.08001600320064013,0.08201640328065612
Baumard Savennières 2016,Baumard,Savennières,2016,Loire,Chenin Blanc,4,110,3.8,855,30.6,30.6,0.13071895424836602,0.1241830065359477
Henri Bourgeois Sancerre Jadis 2014,Henri Bourgeois,Sancerre Jadis,2014,Upper Loire Valley,White,4,106,4.1,853,30.67,30.67,0.13042060645582002,0.13368112161721551
Château Malartic-Lagravière Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2014,Château Malartic-Lagravière,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2014,Bordeaux,White,4,105,4,1225,39.49,39.49,0.10129146619397315,0.10129146619397315
Clos des Papes (Paul Avril) Châteauneuf-du-Pape Blanc 2012,Clos des Papes (Paul Avril),Châteauneuf-du-Pape Blanc,2012,Southern Rhône,White,4,103,4.1,1215,40,40,0.1,0.1025
Hubert Lamy Saint-Aubin 1er Cru 'Les Frionnes' 2010,Hubert Lamy,Saint-Aubin 1er Cru 'Les Frionnes',2010,Burgundy,Côte de Beaune White,4,102,4.1,1470,48.88,48.88,0.0818330605564648,0.08387888707037643
Domaine Huet Vouvray Le Haut-Lieu Sec 2009,Domaine Huet,Vouvray Le Haut-Lieu Sec,2009,Loire,Chenin Blanc,4,101,4,2803,49.5,49.5,0.08080808080808081,0.08080808080808081
Ribeiro Santo Vinha da Neve Branco 2016,Ribeiro Santo,Vinha da Neve Branco,2016,Northern Portugal,White,4,100,4.1,532,36.34,36.34,0.1100715465052284,0.11282333516785908
Domaine Long Depaquit Chablis Premier Cru 'Les Vaucoupins' 2014,Domaine Long Depaquit,Chablis Premier Cru 'Les Vaucoupins',2014,Burgundy,Chablis,4,98,4,726,38.56,38.56,0.10373443983402489,0.10373443983402489
Koehler-Ruprecht Kallstadter Saumagen Riesling Kabinett Trocken 2008,Koehler-Ruprecht,Kallstadter Saumagen Riesling Kabinett Trocken,2008,German,Riesling,4,96,3.9,1106,30.25,30.25,0.1322314049586777,0.12892561983471074
Patrick Piuze Terroir de Chablis 2016,Patrick Piuze,Terroir de Chablis,2016,Burgundy,Chablis,4,94,4,561,20.165,20.165,0.1983635011157947,0.1983635011157947
Domaine des Ardoisieres Schiste 2017,Domaine des Ardoisieres,Schiste,2017,,,4,94,4,667,31.09,31.09,0.1286587327114828,0.1286587327114828
Movia Sivi Ambra Grigio 2011,Movia,Sivi Ambra Grigio,2011,,,4,93,4,654,32.05,32.05,0.12480499219968799,0.12480499219968799
Domaine du Castel La Vie Blanc 2018,Domaine du Castel,La Vie Blanc,2018,,,4,93,3.8,339,36.9,36.9,0.10840108401084012,0.10298102981029811
Fontaine-Gagnard Chassagne-Montrachet 1er Cru 'Morgeot' Blanc 2011,Fontaine-Gagnard,Chassagne-Montrachet 1er Cru 'Morgeot' Blanc,2011,Burgundy,Côte de Beaune White,4,91,4.1,439,45.5,45.5,0.08791208791208792,0.09010989010989011
Lingua Franca Avni Chardonnay 2015,Lingua Franca,Avni Chardonnay,2015,Oregon,Chardonnay,4,90,4,348,41.99,41.99,0.09526077637532746,0.09526077637532746
Pascal Jolivet Pouilly-Fumé Indigene 2016,Pascal Jolivet,Pouilly-Fumé Indigene,2016,Upper Loire Valley,White,4,90,4,592,36.33,36.33,0.11010184420589045,0.11010184420589045
Clemens Busch Marienburg GG Fahrlay 2015,Clemens Busch,Marienburg GG Fahrlay,2015,German,Riesling,4,89,4.2,280,50,50,0.08,0.084
Damien Laureau Les Genêts 2015,Damien Laureau,Les Genêts,2015,Loire,Chenin Blanc,4,87,4,572,31.48,31.48,0.12706480304955528,0.12706480304955528
Greywacke Chardonnay 2012,Greywacke,Chardonnay,2012,New Zealand,Chardonnay,4,85,4,866,32.89,32.89,0.12161751292186075,0.12161751292186075
Château Olivier Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2015,Château Olivier,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2015,Bordeaux,White,4,85,3.9,1027,32.5,32.5,0.12307692307692308,0.12
Louis Latour Chassagne-Montrachet Blanc 2011,Louis Latour,Chassagne-Montrachet Blanc,2011,Burgundy,Côte de Beaune White,4,84,4.1,1162,47.69,47.69,0.0838750262109457,0.08597190186621934
Jean-Michel Gerin La Loye Condrieu 2013,Jean-Michel Gerin,La Loye Condrieu,2013,Northern Rhône,Condrieu,4,84,4,821,30.25,30.25,0.1322314049586777,0.1322314049586777
Penner-Ash Viognier 2016,Penner-Ash,Viognier,2016,,,4,84,3.9,429,45,45,0.08888888888888889,0.08666666666666667
Alphonse Mellot Satellite Sancerre 2012,Alphonse Mellot,Satellite Sancerre,2012,Upper Loire Valley,White,4,83,4,340,42.22,42.22,0.09474182851729039,0.09474182851729039
Le P'tit Paysan Jack's Hill Chardonnay 2016,Le P'tit Paysan,Jack's Hill Chardonnay,2016,Californian,Chardonnay,4,83,3.9,241,32,32,0.125,0.121875
Cascina Degli Ulivi Montemarino 2014,Cascina Degli Ulivi,Montemarino,2014,Northern Italy,White,4,83,3.9,441,42.68,42.68,0.09372071227741331,0.09137769447047797
Domaine Cordier Père & Fils Vignes Blanches Pouilly-Fuissé 2015,Domaine Cordier Père & Fils,Vignes Blanches Pouilly-Fuissé,2015,Burgundy,Macônnais White,4,83,4.1,289,30.83,30.83,0.12974375608173858,0.13298734998378203
Pascal Clément Pernand Vergelesses 'Les Combottes' 2015,Pascal Clément,Pernand Vergelesses 'Les Combottes',2015,Burgundy,Côte de Beaune White,4,82,4,351,36.1,36.1,0.11080332409972299,0.11080332409972299
Van Volxem Weissburgunder 2014,Van Volxem,Weissburgunder,2014,German,Pinot Blanc,4,81,4,587,34.19,34.19,0.11699327288680901,0.11699327288680901
Marani Satrapezo 10 Kvevri 2015,Marani,Satrapezo 10 Kvevri,2015,,,4,78,4,302,34.3,34.3,0.11661807580174928,0.11661807580174928
Château Malartic-Lagravière Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,Château Malartic-Lagravière,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2011,Bordeaux,White,4,77,4,1225,45.99,45.99,0.08697542944118286,0.08697542944118286
Cantina Giardino Bianco 2017,Cantina Giardino,Bianco,2017,Southern Italy,White,4,75,4,524,21.085,21.085,0.18970832345269148,0.18970832345269148
Nikolaihof Steiner Hund Riesling 2013,Nikolaihof,Steiner Hund Riesling,2013,Austrian,Riesling,4,74,4,491,47.99,47.99,0.08335069806209627,0.08335069806209627
Prager Wachstum Bodenstein Riesling 2013,Prager,Wachstum Bodenstein Riesling,2013,Austrian,Riesling,4,73,4.2,553,49.99,49.99,0.08001600320064013,0.08401680336067213
Domaine Huet Vouvray Le Mont Demi-Sec 2008,Domaine Huet,Vouvray Le Mont Demi-Sec,2008,Loire,Chenin Blanc,4,73,4.1,1238,38.98,38.98,0.10261672652642381,0.1051821446895844
Pegasus Bay Chardonnay 2015,Pegasus Bay,Chardonnay,2015,New Zealand,Chardonnay,4,73,4,442,31.51,31.51,0.12694382735639478,0.12694382735639478
Didier Dagueneau (Louis-Benjamin Dagueneau) Les Jardins de Babylone Jurançon Sec 2014,Didier Dagueneau (Louis-Benjamin Dagueneau),Les Jardins de Babylone Jurançon Sec,2014,Upper Loire Valley,White,4,72,4,352,47.05,47.05,0.08501594048884166,0.08501594048884166
Leon Beyer Comtes d’Eguisheim Riesling 2011,Leon Beyer,Comtes d’Eguisheim Riesling,2011,Alsace,Riesling,4,72,4,634,36.75,36.75,0.10884353741496598,0.10884353741496598
Leitz Rüdesheimer Berg Roseneck Katerloch Riesling 2011,Leitz,Rüdesheimer Berg Roseneck Katerloch Riesling,2011,German,Riesling,4,72,4,331,30.95,30.95,0.12924071082390953,0.12924071082390953
Château de Fieuzal Pessac-Léognan Blanc 2013,Château de Fieuzal,Pessac-Léognan Blanc,2013,Bordeaux,White,4,71,4,1135,32.42,32.42,0.12338062924120913,0.12338062924120913
Manincor Sophie 2018,Manincor,Sophie,2018,Northern Italy,White,4,70,4,1100,41.99,41.99,0.09526077637532746,0.09526077637532746
Au Bon Climat Chardonnay Sanford & Benedict Vineyard 2015,Au Bon Climat,Chardonnay Sanford & Benedict Vineyard,2015,Californian,Chardonnay,4,70,4.1,257,38.65,38.65,0.1034928848641656,0.10608020698576973
Robert Weil Kiedrich Gräfenberg Riesling Trocken GG 2017,Robert Weil,Kiedrich Gräfenberg Riesling Trocken GG,2017,German,Riesling,4,70,4,2308,41.16,41.16,0.09718172983479106,0.09718172983479106
Domaine Laurent Tribut Côte de Léchet Chablis Premier Cru 2014,Domaine Laurent Tribut,Côte de Léchet Chablis Premier Cru,2014,Burgundy,Chablis,4,69,4,459,45,45,0.08888888888888889,0.08888888888888889
Domaine de Bellivière Calligramme Jasnières 2013,Domaine de Bellivière,Calligramme Jasnières,2013,Loire,Chenin Blanc,4,69,4.1,346,40.96,40.96,0.09765625,0.10009765624999999
Bénédicte et Stéphane Tissot Savagnin 2015,Bénédicte et Stéphane Tissot,Savagnin,2015,Jura,White,4,68,3.8,1019,35.04,35.04,0.11415525114155252,0.10844748858447488
Tardieu-Laurent Condrieu 2016,Tardieu-Laurent,Condrieu,2016,Northern Rhône,Condrieu,4,68,4,511,39.5,39.5,0.10126582278481013,0.10126582278481013
Château de Meursault Meursault du Château 2006,Château de Meursault,Meursault du Château,2006,Burgundy,Côte de Beaune White,4,67,4.1,1218,41.67,41.67,0.09599232061435085,0.09839212862970961
Jean-Claude Bessin Chablis Grand Cru 'Valmur' 2015,Jean-Claude Bessin,Chablis Grand Cru 'Valmur',2015,Burgundy,Chablis,4,67,3.9,438,44.68,44.68,0.08952551477170993,0.08728737690241718
Reichsgraf von Kesselstatt Kaseler Riesling Trocken 2016,Reichsgraf von Kesselstatt,Kaseler Riesling Trocken,2016,German,Riesling,4,66,3.9,460,33.13,33.13,0.12073649260488982,0.11771808028976757
Domaine Cordier Père & Fils Pouilly-Fuissé 2017,Domaine Cordier Père & Fils,Pouilly-Fuissé,2017,Burgundy,Macônnais White,4,66,4,746,33.25,33.25,0.12030075187969924,0.12030075187969924
Henri Bourgeois Sancerre Etienne Henri 2013,Henri Bourgeois,Sancerre Etienne Henri,2013,Upper Loire Valley,White,4,66,4.1,394,34.17,34.17,0.11706175007316359,0.11998829382499267
Delas La Galopine Condrieu 2016,Delas,La Galopine Condrieu,2016,Northern Rhône,Condrieu,4,65,3.9,883,40,40,0.1,0.0975
Jean-Claude Ramonet Bouzéron 2016,Jean-Claude Ramonet,Bouzéron,2016,Burgundy,Côte Chalonnaise White,4,65,3.8,253,39.8,39.8,0.10050251256281408,0.09547738693467336
Zárate Tras da Viña Albariño 2014,Zárate,Tras da Viña Albariño,2014,Spanish,Albariño,4,64,3.9,470,20.565,20.565,0.19450522732798442,0.1896425966447848
Oriol Artigas Vinya d'en Mundu La Béstia 2017,Oriol Artigas,Vinya d'en Mundu La Béstia,2017,,,4,63,3.9,101,22.39,22.39,0.1786511835640911,0.17418490397498881
Marcel Deiss Burg 2011,Marcel Deiss,Burg,2011,,,4,63,4.1,431,42.51,42.51,0.09409550693954365,0.09644789461303223
Dönnhoff Niederhäuser Hermannshöhle Riesling Spätlese 2012,Dönnhoff,Niederhäuser Hermannshöhle Riesling Spätlese,2012,German,Riesling,4,62,4.2,820,31.5,31.5,0.12698412698412698,0.13333333333333333
Vincent Pinard Harmonie Sancerre 2016,Vincent Pinard,Harmonie Sancerre,2016,Upper Loire Valley,White,4,61,4.1,465,38.33,38.33,0.10435690060005218,0.10696582311505348
Jean Chartron Puligny-Montrachet 2017,Jean Chartron,Puligny-Montrachet,2017,Burgundy,Côte de Beaune White,4,61,4.2,791,45,45,0.08888888888888889,0.09333333333333334
